ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,EngDispl,Cyl,Transmission,CityFE,HwyFE,CombFE,CityUnadjFE,HwyUnadjFE,CombUnadjFE-ConventionalFuel,CityUnrdAdjFE-ConventionalFuel,HwyUnrdAdjFE-ConventionalFuel,CombUnrdAdjFE-ConventionalFuel,Guzzler,AirAspirationMethod,Transmission,Gears,LockupTorqueConverter,TransCreeperGear,DriveSys,DriveDesc,MaxEthanolPercentGasoline,MaxBiodieselPercent,FuelUsage-ConventionalFuel,FuelUsageDesc-ConventionalFuel,AnnualFuel1Cost-ConventionalFuel,IntakeValvesPerCyl,ExhaustValvesPerCyl,CarlineClass,CarlineClassDesc,ReleaseDate,FuelMeteringSysCd,FuelMeteringSysDesc,StopStartSystem,MFRCalculatedGasGuzzlerMPG,FERating,GHGRating,MfrSmogRating,CityCO2,HwyCO2,CombCO2,EstimatedFuelCostin5Years
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata SE,HYX,International,2.4,4,Auto(S6),26,35,29,33.3,50.5,39.3276,25.6879,34.6925,29.085,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,6,Large Cars,43313,GDI,Spark Ignition Direct Injection,No,39.6,6,6,7,346,256,306,-500
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,International,2,4,Auto(S8),23,32,26,29,45.5,34.6553,22.6786,31.604,25.9803,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,6,Large Cars,43313,GDI,Spark Ignition Direct Injection,No,34.9,5,5,5,391,281,342,250
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,International,3,6,Auto(S8),22,28,24,27.9,40.3,32.3839,21.8954,28.3185,24.3843,No,Turbocharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,33,Standard SUV 4WD,43322,CRDI,Common Rail Direct Diesel Injection,Yes,,5,4,1,458,355,412,2000
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,International,1.6,4,Auto(AM7),28,37,31,35.1,53.5,41.527,27.6673,36.8753,31.1698,No,Turbocharged,Automated Manual,7,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1250,2,2,6,Large Cars,43313,GDI,Spark Ignition Direct Injection,No,41.8,7,7,5,320,241,284,-750
2019,BMW,Mini,COOPER COUNTRYMAN ALL4,BMX,International,1.5,3,Auto(S8),23,30,25,29.2191,42.4,33.9714,22.8339,29.6545,25.4701,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,No,34.2,5,5,3,387,297,347,2000
2019,Hyundai,HYUNDAI MOTOR COMPANY,Ioniq,HYX,International,1.6,4,Auto(AM6),55,54,55,72.421,74.8987,73.5154,54.7111,54.4394,54.5885,No,Naturally Aspirated,Automated Manual,6,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),700,2,2,6,Large Cars,43235,GDI,Spark Ignition Direct Injection,Yes,73.9,10,10,7,163,164,163,-3500
2019,BMW,Mini,COOPER COUNTRYMAN ALL4,BMX,International,1.5,3,Manual(M6),22,32,26,28.6271,45.8441,34.449,22.4137,31.8188,25.8524,No,Turbocharged,Manual,6,N,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,No,34.7,5,5,3,396,279,344,1750
2019,Hyundai,HYUNDAI MOTOR COMPANY,Ioniq Blue,HYX,International,1.6,4,Auto(AM6),57,59,58,75.7,79.1,77.1931,56.5105,59.4169,57.7824,No,Naturally Aspirated,Automated Manual,6,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),650,2,2,6,Large Cars,43235,GDI,Spark Ignition Direct Injection,Yes,77.6,10,10,7,157,150,154,-3750
2019,BMW,Mini,COOPER S CLUBMAN,BMX,International,2,4,Auto(S8),23,32,27,29.9291,46.3257,35.5991,23.3358,32.1188,26.6103,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,35.8,6,6,7,379,275,332,1250
2019,Volvo,"Volvo Cars of North America, LLC",XC90 FWD,VVX,International,2,4,Auto(S8),21,29,24,27.3,40.9,32.1038,21.4659,28.7015,24.2127,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),1900,2,2,32,Standard SUV 2WD,43255,GDI,Spark Ignition Direct Injection,Yes,32.1,5,5,5,412,308,365,2500
2019,Toyota,LEXUS,LC 500,TYX,International,5,8,Auto(S10),16,25,19,19.3,34.6541,24.1063,15.5764,24.6634,18.6722,No,Naturally Aspirated,Semi-Automatic,10,Y,N,R,"2-Wheel Drive, Rear",15,,GPR,Gasoline (Premium Unleaded Required),2350,2,2,3,Subcompact Cars,43374,GDPI,Spark Ignition direct & ported injection,No,24.4,3,3,5,566,358,473,4750
2019,BMW,Mini,COOPER S CLUBMAN,BMX,International,2,4,Manual(M6),22,31,25,28.1319,44.3572,33.6749,22.061,30.8885,25.3168,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,33.9,5,5,7,401,287,350,2000
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,International,2,4,Auto(S6),22,25,23,27.8,35.9,30.9416,21.824,25.478,23.3296,No,Naturally Aspirated,Semi-Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,31,Small SUV 4WD,43374,GDI,Spark Ignition Direct Injection,No,,5,5,5,411,353,385,1250
2019,Toyota,TOYOTA,COROLLA,TYX,International,1.8,4,Auto(AV),28,36,32,37.3,53.3,43.1256,28.4148,36.3927,31.5246,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,43258,MFI,Multipoint/sequential fuel injection,No,44,7,7,3,311,243,281,-1000
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,HYX,International,2,4,Auto(S6),23,30,26,30.1,42.4,34.6193,23.4563,29.6545,25.8916,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,30,Small SUV 2WD,43374,GDI,Spark Ignition Direct Injection,No,,5,5,5,383,303,347,250
2019,Volvo,"Volvo Cars of North America, LLC",XC90 AWD,VVX,International,2,4,Auto(S8),19,26,22,24.4,37.3,28.8973,19.3663,26.3879,22.0007,No,Turbocharged+Supercharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,33,Standard SUV 4WD,43258,GDI,Spark Ignition Direct Injection,Yes,28.9,4,4,7,456,335,402,3250
2019,Honda,Honda,CIVIC 4Dr,HNX,International,1.5,4,Manual(M6),28,38,32,36.5,55.9,43.2552,27.8749,37.9529,31.6578,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1400,2,2,5,Midsize Cars,43374,GDI,Spark Ignition Direct Injection,No,43.6,7,7,3,317,233,279,0
2019,Toyota,TOYOTA,COROLLA,TYX,International,1.8,4,Auto(AV-S7),28,35,31,36.8,51.4,42.1932,28.0777,35.2413,30.9046,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1250,2,2,5,Midsize Cars,43258,MFI,Multipoint/sequential fuel injection,No,43,7,7,3,315,251,286,-750
2019,Volvo,"Volvo Cars of North America, LLC",XC90 AWD,VVX,International,2,4,Auto(S8),20,27,23,25.5,38.2,29.9861,20.1673,26.9699,22.7494,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1950,2,2,33,Standard SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,30,5,5,5,441,330,391,2750
2019,BMW,Mini,COOPER S HARDTOP 2 DOOR,BMX,International,2,4,Auto(S6),25,32,28,32.8547,46.784,37.9376,25.3801,32.4037,28.1232,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1600,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,No,38.2,6,6,7,351,274,316,1000
2019,Honda,Honda,CIVIC 2Dr,HNX,International,1.5,4,Manual(M6),28,38,32,36.5,55.9,43.2552,27.8749,37.9529,31.6578,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1400,2,2,4,Compact Cars,43374,GDI,Spark Ignition Direct Injection,No,43.6,7,7,3,317,233,279,0
2019,Toyota,TOYOTA,COROLLA,TYX,International,1.8,4,Manual(M6),27,35,30,35.7065,51.4015,41.3942,27.3367,35.2422,30.406,No,Naturally Aspirated,Manual,6,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,5,Midsize Cars,43258,MFI,Multipoint/sequential fuel injection,No,42.2,7,7,3,321,249,289,-500
2019,BMW,Mini,COOPER S HARDTOP 2 DOOR,BMX,International,2,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,No,35.3,5,5,7,389,275,338,1750
2019,Honda,Honda,CIVIC 4Dr,HNX,International,1.5,4,Auto(AV-S7),30,38,33,39.5,55.4,45.3581,30.2746,37.7558,33.2383,No,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,5,Midsize Cars,43374,GDI,Spark Ignition Direct Injection,No,45.7,8,8,3,292,234,266,-1250
2019,Toyota,TOYOTA,COROLLA LE ECO,TYX,International,1.8,4,Auto(AV),30,40,34,40.5,58.6,47.038,30,39.5547,34.0354,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1100,2,2,5,Midsize Cars,43258,MFI,Multipoint/sequential fuel injection,No,48,8,8,5,295,224,263,-1500
2019,Nissan,NISSAN,370Z,NSX,International,3.7,6,Auto(S7),19,26,22,24.0236,37.0772,28.5462,19.0909,26.2435,21.7596,No,Naturally Aspirated,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,1,Two Seaters,43244,MFI,Multipoint/sequential fuel injection,No,28.7,4,4,3,467,339,409,3250
2019,BMW,Mini,COOPER S HARDTOP 4 DOOR,BMX,International,2,4,Auto(S6),25,32,28,32.8547,46.784,37.9376,25.3801,32.4037,28.1232,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1600,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,No,38.2,6,6,7,351,274,316,1000
2019,Honda,Honda,CIVIC 4Dr,HNX,International,1.5,4,Auto(AV),32,42,36,41.4722,60.8736,48.4162,31.8435,41.6289,35.6103,No,Turbocharged,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1050,2,2,5,Midsize Cars,43374,GDI,Spark Ignition Direct Injection,No,48.7,8,8,3,277,212,248,-1750
2019,Toyota,TOYOTA,COROLLA LE ECO,TYX,International,1.8,4,Auto(AV),29,38,33,38.9,55.3,44.8909,29.4867,37.5944,32.6559,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,5,Midsize Cars,43258,MFI,Multipoint/sequential fuel injection,No,45.8,8,8,5,300,235,271,-1250
2019,Nissan,NISSAN,370Z,NSX,International,3.7,6,Manual(M6),17,26,20,21.1,36,25.9293,16.9285,25.5432,19.9574,No,Naturally Aspirated,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,1,Two Seaters,43244,MFI,Multipoint/sequential fuel injection,No,26.1,4,4,3,524,348,445,4250
2019,BMW,Mini,COOPER S HARDTOP 4 DOOR,BMX,International,2,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,No,35.3,5,5,7,389,275,338,1750
2019,Honda,Honda,CIVIC 2Dr,HNX,International,1.5,4,Auto(AV-S7),30,37,33,39.2593,54.1,44.7881,30.0971,36.7995,32.7841,No,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,4,Compact Cars,43374,GDI,Spark Ignition Direct Injection,No,45.1,8,8,3,293,240,269,-1250
2019,Nissan,NISSAN,370Z Roadster,NSX,International,3.7,6,Auto(S7),18,25,21,22.8735,35.0767,27.1191,18.2452,24.9402,20.752,No,Naturally Aspirated,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2150,2,2,1,Two Seaters,43244,MFI,Multipoint/sequential fuel injection,No,27.3,4,4,3,488,358,429,3750
2019,BMW,Mini,COOPER S CONVERTIBLE,BMX,International,2,4,Auto(S6),25,33,28,32.6426,47.5738,38.0111,25.2331,32.8933,28.187,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1600,2,2,2,Minicompact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,38.3,6,6,7,351,270,315,1000
2019,Honda,Honda,CIVIC 2Dr,HNX,International,1.5,4,Auto(AV),31,40,35,40.7748,58.6981,47.27,31.2369,39.6003,34.5174,No,Turbocharged,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1100,2,2,4,Compact Cars,43374,GDI,Spark Ignition Direct Injection,No,47.6,8,8,3,282,223,256,-1500
2019,BMW,Mini,COOPER S CONVERTIBLE,BMX,International,2,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,No,Turbocharged,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,2,Minicompact Cars,43190,GDI,Spark Ignition Direct Injection,No,35.3,5,5,7,389,275,338,1750
2019,Honda,Honda,CIVIC 4Dr,HNX,International,2,4,Manual(M6),25,36,29,32.9,53.4,39.7705,25.4114,36.453,29.4217,No,Naturally Aspirated,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,5,Midsize Cars,43374,MFI,Multipoint/sequential fuel injection,No,40.1,6,6,3,347,242,300,-500
2019,Honda,Honda,CIVIC 4Dr,HNX,International,2,4,Auto(AV-S7),29,37,32,37,53.8,43.0493,28.7904,37.0536,32.0019,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,43374,MFI,Multipoint/sequential fuel injection,No,43.3,7,7,3,306,238,276,-1000
2019,BMW,Mini,COOPER S COUNTRYMAN,BMX,International,2,4,Auto(S8),23,32,27,29.9291,46.3257,35.5991,23.3358,32.1188,26.6103,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,35.8,6,6,7,379,275,332,1250
2019,Toyota,LEXUS,LC 500h,TYX,International,3.5,6,Auto(AV-S10),27,35,30,36.7,47.3,40.8161,26.5071,34.5781,29.6181,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,N,N,R,"2-Wheel Drive, Rear",15,,GPR,Gasoline (Premium Unleaded Required),1500,2,2,3,Subcompact Cars,43374,GDPI,Spark Ignition direct & ported injection,Yes,41.3,7,7,7,333,255,298,500
2019,Honda,Honda,CIVIC 4Dr,HNX,International,2,4,Auto(AV),30,38,33,38,57,44.7059,29.6879,38.3228,33.0377,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,5,Midsize Cars,43374,MFI,Multipoint/sequential fuel injection,No,45,8,8,3,298,232,268,-1250
2019,Jaguar Land Rover L,Land Rover,Discovery,JLX,International,3,6,Auto(S8),16,21,18,19.7,28.6,22.9079,15.8782,20.6385,17.7171,No,Supercharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,33,Standard SUV 4WD,43325,GDI,Spark Ignition Direct Injection,Yes,23.1,3,3,7,558,430,500,5500
2019,Honda,Honda,CIVIC 2Dr,HNX,International,2,4,Manual(M6),25,35,29,32.9,51.5,39.2847,25.4114,35.3021,29.0774,No,Naturally Aspirated,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,4,Compact Cars,43374,MFI,Multipoint/sequential fuel injection,No,39.6,6,6,3,348,250,304,-500
2019,BMW,Mini,COOPER S COUNTRYMAN ALL4,BMX,International,2,4,Auto(S8),22,31,26,28.6304,44.2,34.0236,22.4161,30.7898,25.542,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,34.3,5,5,7,395,287,346,1750
2019,Jaguar Land Rover L,Land Rover,Discovery,JLX,International,3,6,Auto(S8),21,26,23,26.3,36.1,29.9599,20.7463,25.6084,22.6844,No,Turbocharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1850,2,2,33,Standard SUV 4WD,43322,CRDI,Common Rail Direct Diesel Injection,Yes,,5,4,1,490,397,448,2250
2019,Honda,Honda,CIVIC 2Dr,HNX,International,2,4,Auto(AV-S7),29,36,32,36.9483,53.2447,42.85,28.5037,36.2929,31.5509,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,43374,MFI,Multipoint/sequential fuel injection,No,43.1,7,7,3,310,243,280,-1000
2019,BMW,Mini,COOPER S COUNTRYMAN ALL4,BMX,International,2,4,Manual(M6),21,30,24,26.3628,43.3584,32.0089,20.7917,30.2601,24.199,No,Turbocharged,Manual,6,N,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,32.2,5,5,7,427,293,367,2500
2019,Honda,Honda,CIVIC 2Dr,HNX,International,2,4,Auto(AV),30,38,33,38.7,56.5,45.0928,30.0996,38.4193,33.3494,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,4,Compact Cars,43374,MFI,Multipoint/sequential fuel injection,No,45.4,8,8,3,293,229,264,-1250
2019,Toyota,LEXUS,ES 350 F SPORT,TYX,International,3.5,6,Auto(S8),22,31,25,27.5,44.8,33.2838,21.6093,31.1662,25.0685,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,5,Midsize Cars,43344,GDPI,Spark Ignition direct & ported injection,No,33.6,5,5,5,409,283,352,750
2019,Toyota,LEXUS,ES 300h,TYX,International,2.5,4,Auto(AV-S6),43,45,44,59.9666,61.1064,60.4742,43,44.6225,44.1781,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),850,2,2,5,Midsize Cars,43344,GDPI,Spark Ignition direct & ported injection,Yes,61.1,10,10,7,204,197,201,-2750
2019,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,TYX,International,2,4,Manual(M6),28,37,31,36.7,54.4,42.9952,28.0101,37.0549,31.4664,No,Naturally Aspirated,Manual,6,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1250,2,2,4,Compact Cars,43270,GDPI,Spark Ignition direct & ported injection,No,43.5,7,7,6,315,238,280,-750
2019,Toyota,TOYOTA,COROLLA HATCHBACK,TYX,International,2,4,Auto(AV-S10),32,42,36,42.7963,62.2,49.7852,32.0528,41.6616,35.7647,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1050,2,2,4,Compact Cars,43270,GDPI,Spark Ignition direct & ported injection,No,50.3,8,8,6,278,213,249,-1750
2019,Toyota,TOYOTA,COROLLA HATCHBACK XSE,TYX,International,2,4,Auto(AV-S10),30,38,33,39.5,56.5,45.6858,29.8859,38.3105,33.1681,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1150,2,2,4,Compact Cars,43270,GDPI,Spark Ignition direct & ported injection,No,46.2,8,8,6,295,230,266,-1250
2019,Toyota,TOYOTA,PRIUS c,TYX,International,1.5,4,Auto(AV),48,43,46,68.8473,63.8901,66.5246,48,43.0323,46.2114,No,Naturally Aspirated,Continuously Variable,1,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),850,2,2,4,Compact Cars,43328,MFI,Multipoint/sequential fuel injection,Yes,67.2,10,10,7,183,205,193,-2750
2019,BMW,Mini,COOPER S CLUBMAN ALL4,BMX,International,2,4,Auto(S8),23,31,26,28.7525,44.4546,34.1863,22.5029,30.9496,25.6535,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,34.4,5,5,7,394,286,345,1750
2019,Toyota,LEXUS,RX 350,TYX,International,3.5,6,Auto(S8),20,27,23,25.1081,38.5242,29.7741,19.8826,27.1789,22.6145,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43334,GDPI,Spark Ignition direct & ported injection,No,,5,5,5,445,326,391,1250
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque 237HP,JLX,International,2,4,Auto(S9),22,29,25,27.4542,41.9912,32.5204,21.6093,29.401,24.5353,No,Turbocharged,Semi-Automatic,9,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43322,GDI,Spark Ignition Direct Injection,Yes,32.8,5,5,7,411,301,362,2000
2019,BMW,Mini,COOPER S CLUBMAN ALL4,BMX,International,2,4,Manual(M6),21,30,24,26.1675,43.7244,31.9385,20.6507,30.4907,24.1592,No,Turbocharged,Manual,6,N,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,32.2,5,5,7,428,290,366,2500
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque Cabriolet,JLX,International,2,4,Auto(S9),21,29,24,26.7525,40.7271,31.6376,21.1067,28.574,23.9196,No,Turbocharged,Semi-Automatic,9,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,31,Small SUV 4WD,43322,GDI,Spark Ignition Direct Injection,Yes,31.9,5,5,7,421,310,371,2500
2019,Toyota,LEXUS,RX 350 AWD,TYX,International,3.5,6,Auto(S8),19,26,22,24.2157,36.9,28.647,19.2315,26.1286,21.8239,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,31,Small SUV 4WD,43334,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,460,339,405,1750
2019,Toyota,TOYOTA,TACOMA 2WD,TYX,International,3.5,6,Auto(S6),19,24,21,23.5,33.1,27.0274,18.7066,23.6408,20.6457,No,Naturally Aspirated,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,10,Small Pick-up Trucks 2WD,43350,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,476,377,431,2000
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque 286HP,JLX,International,2,4,Auto(S9),21,29,24,26.0955,40.7201,31.126,20.6019,28.574,23.5598,No,Turbocharged,Semi-Automatic,9,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,31,Small SUV 4WD,43322,GDI,Spark Ignition Direct Injection,Yes,31.3,5,5,7,431,311,377,2500
2019,Toyota,TOYOTA,TACOMA 4WD,TYX,International,3.5,6,Auto(S6),18,22,20,22.7047,31.255,25.8921,18.1205,22.4173,19.831,No,Naturally Aspirated,Semi-Automatic,6,Y,N,P,Part-time 4-Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1900,2,2,11,Small Pick-up Trucks 4WD,43350,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,490,396,448,2500
2019,Toyota,TOYOTA,TACOMA 4WD,TYX,International,3.5,6,Manual(M6),17,21,18,21.3,28.5,24.0321,17.0777,20.571,18.4907,No,Naturally Aspirated,Manual,6,N,N,P,Part-time 4-Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2100,2,2,11,Small Pick-up Trucks 4WD,43350,GDPI,Spark Ignition direct & ported injection,No,,3,3,5,520,432,481,3500
2019,Toyota,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,TYX,International,3.5,6,Manual(M6),17,20,18,21.3179,27.7358,23.7957,17.0911,20.0547,18.3086,No,Naturally Aspirated,Manual,6,N,N,P,Part-time 4-Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2100,2,2,11,Small Pick-up Trucks 4WD,43350,GDPI,Spark Ignition direct & ported injection,No,,3,3,5,517,441,483,3500
